grid_id,key,route,time,type,Unnamed: 0,card,stage
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:44:36,subway_on,453071.0,50be13a596705f04c4748794701aebbe,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:35:47,subway_off,453071.0,50be13a596705f04c4748794701aebbe,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:56:12,subway_on,453092.0,ce3d3819802609219cfcc705efd3f8be,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:43:32,subway_off,453092.0,ce3d3819802609219cfcc705efd3f8be,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:04:06,subway_on,453105.0,13c27e0368f6834a0034435a3f7b8511,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:58:06,subway_off,453105.0,13c27e0368f6834a0034435a3f7b8511,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:50:08,subway_on,453117.0,c03fbaa9225b856be2c2223429d861ed,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:40:29,subway_off,453117.0,c03fbaa9225b856be2c2223429d861ed,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:27:28,subway_on,453120.0,fcda5fc64d7f5716f31e5f6ea9c4d1fd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:13:58,subway_off,453120.0,fcda5fc64d7f5716f31e5f6ea9c4d1fd,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:38:06,subway_on,453141.0,878f913c7530ea07619a13c887dc11f8,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:21:52,subway_off,453141.0,878f913c7530ea07619a13c887dc11f8,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:01:10,subway_on,453168.0,3a5b296cc85453231cc68b98c17f2609,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:51:08,subway_off,453168.0,3a5b296cc85453231cc68b98c17f2609,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:21:46,subway_on,453180.0,a30c9b0f0d9f34f10f8a5d7215160839,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:05:43,subway_off,453180.0,a30c9b0f0d9f34f10f8a5d7215160839,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:21:14,subway_on,453235.0,439be9d3f7383e776ddf4ec0810bc192,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:07:22,subway_off,453235.0,439be9d3f7383e776ddf4ec0810bc192,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:13:02,subway_on,453246.0,52174400daf31633d502980d0f49a1ee,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:52:44,subway_off,453246.0,52174400daf31633d502980d0f49a1ee,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:45:54,subway_on,453253.0,d0c58c0bc60656f0c7f6e396fcc6152e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:32:58,subway_off,453253.0,d0c58c0bc60656f0c7f6e396fcc6152e,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:02:22,subway_on,453257.0,ebb31b4fca80e129f8312ff307df71f6,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:49:44,subway_off,453257.0,ebb31b4fca80e129f8312ff307df71f6,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:07:02,subway_on,453272.0,641bf0aa42740ab45380d71fa31d8400,0
1531,2deef70d0d07cdb5c1bac29deaf04e98,市民中心,2016-09-26 08:40:50,subway_off,453272.0,641bf0aa42740ab45380d71fa31d8400,1
1484,b6114f276dcea2ec151c0d7416e98b72,311,2016-09-26 08:42:25,bus_on,453272.0,641bf0aa42740ab45380d71fa31d8400,2
1392,b6114f276dcea2ec151c0d7416e98b72,311,2016-09-26 08:46:47,bus_off,453272.0,641bf0aa42740ab45380d71fa31d8400,3
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:21:52,subway_on,453300.0,25a7dc9f7d861846f44fece3556d11f0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:12:48,subway_off,453300.0,25a7dc9f7d861846f44fece3556d11f0,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 06:23:00,subway_on,453302.0,fce57939c22470eb2abaa23f1d78cfb3,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:09:17,subway_off,453302.0,fce57939c22470eb2abaa23f1d78cfb3,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:00:08,subway_on,453303.0,fc6eaf05e667e8cdc51525ee2c833b47,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:50:01,subway_off,453303.0,fc6eaf05e667e8cdc51525ee2c833b47,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:18:12,subway_on,453304.0,643f8eb787e89b2d7c657cf691572dc0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:04:16,subway_off,453304.0,643f8eb787e89b2d7c657cf691572dc0,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:03:34,subway_on,453317.0,eacae6167268890e2a786898cc8ad6ab,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:46:09,subway_off,453317.0,eacae6167268890e2a786898cc8ad6ab,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:20:04,subway_on,453321.0,0d899a6bf3b63859f694d2608927e256,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:07:31,subway_off,453321.0,0d899a6bf3b63859f694d2608927e256,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:49:26,subway_on,453330.0,40ec15d1cc4843179f049809a29bce74,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:42:00,subway_off,453330.0,40ec15d1cc4843179f049809a29bce74,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:51:20,subway_on,453331.0,8cc34cb7dd5be591f1465e9dd036ddb1,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:38:43,subway_off,453331.0,8cc34cb7dd5be591f1465e9dd036ddb1,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:23:04,subway_on,453350.0,00585d4a772778c38e8e775efcacfb28,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:03:55,subway_off,453350.0,00585d4a772778c38e8e775efcacfb28,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:01:16,subway_on,453397.0,8e6ce5a457af6b6d2d521201928a7d1c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:46:55,subway_off,453397.0,8e6ce5a457af6b6d2d521201928a7d1c,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:40:58,subway_on,453410.0,9c8b7b6596a9399557ec64cafee1e5b0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:27:02,subway_off,453410.0,9c8b7b6596a9399557ec64cafee1e5b0,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:34:12,subway_on,453466.0,7168d74f51420437cfde12cbf1ed8198,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:29:12,subway_off,453466.0,7168d74f51420437cfde12cbf1ed8198,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:06:46,subway_on,453472.0,b7b3376c589f3384e4cc54946a23f09c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:52:13,subway_off,453472.0,b7b3376c589f3384e4cc54946a23f09c,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 06:44:44,subway_on,453488.0,5df2269ee47d12ab6412c35bf52ac02c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:28:09,subway_off,453488.0,5df2269ee47d12ab6412c35bf52ac02c,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:39:50,subway_on,453493.0,05274eb266b12e69d259fecbe1f7b5b0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:27:42,subway_off,453493.0,05274eb266b12e69d259fecbe1f7b5b0,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:39:04,subway_on,453497.0,2863da8618d1c0ab20cd1e7af44a7317,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:29:55,subway_off,453497.0,2863da8618d1c0ab20cd1e7af44a7317,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:59:22,subway_on,453524.0,93ef42d7ff8e9891492776424e0f3b8f,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:49:39,subway_off,453524.0,93ef42d7ff8e9891492776424e0f3b8f,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:37:18,subway_on,453538.0,b64552c55f912174d9d7cf35ca2d6f4e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:25:24,subway_off,453538.0,b64552c55f912174d9d7cf35ca2d6f4e,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:36:30,subway_on,453594.0,37a3310e378f43d8c317e4d8899cb88c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:24:49,subway_off,453594.0,37a3310e378f43d8c317e4d8899cb88c,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:05:08,subway_on,453600.0,53d02e945ef13a0c104f9eba1c6e769e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:55:10,subway_off,453600.0,53d02e945ef13a0c104f9eba1c6e769e,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:24:54,subway_on,453654.0,87fd4a11abf7187919d52ad55dd1ca81,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:12:39,subway_off,453654.0,87fd4a11abf7187919d52ad55dd1ca81,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:04:04,subway_on,453674.0,abb3fa33b2b6af56f6526322c6b29d08,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:52:30,subway_off,453674.0,abb3fa33b2b6af56f6526322c6b29d08,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:54:40,subway_on,453678.0,5acad70a67caa133529bda3bf9a2c7bd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:44:22,subway_off,453678.0,5acad70a67caa133529bda3bf9a2c7bd,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:13:16,subway_on,453689.0,9c5bf675d04fb077481d910444d21c98,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:06:26,subway_off,453689.0,9c5bf675d04fb077481d910444d21c98,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:55:42,subway_on,453690.0,c883490c9dde22c338462fbc74e89ceb,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:44:48,subway_off,453690.0,c883490c9dde22c338462fbc74e89ceb,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:15:02,subway_on,453696.0,0e4716d045f4302477bde67de883227d,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:03:23,subway_off,453696.0,0e4716d045f4302477bde67de883227d,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:41:14,subway_on,453703.0,5708f969936029935684304868b5fa0f,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:30:59,subway_off,453703.0,5708f969936029935684304868b5fa0f,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:01:16,subway_on,453717.0,699a63b423bbd92892ad8c953501f813,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:50:35,subway_off,453717.0,699a63b423bbd92892ad8c953501f813,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:49:14,subway_on,453752.0,bfdb8e59693d117592d4add0f73878bb,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:38:25,subway_off,453752.0,bfdb8e59693d117592d4add0f73878bb,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:57:42,subway_on,453757.0,e3a8491bfed8aa81efd0c9d0c9d61a3a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:50:04,subway_off,453757.0,e3a8491bfed8aa81efd0c9d0c9d61a3a,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:42:22,subway_on,453762.0,4c9b9ecf1353b2de4c389a0d05b6cb1f,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:27:22,subway_off,453762.0,4c9b9ecf1353b2de4c389a0d05b6cb1f,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:26:32,subway_on,453765.0,c99f506bd814edb88c95f4c6ba2a3980,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:20:03,subway_off,453765.0,c99f506bd814edb88c95f4c6ba2a3980,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:37:50,subway_on,453777.0,2f2fe2bf27761ed47890302fb86ea455,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:22:21,subway_off,453777.0,2f2fe2bf27761ed47890302fb86ea455,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:57:48,subway_on,453795.0,ee87df11f33e487d622cbf66cef65449,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:49:10,subway_off,453795.0,ee87df11f33e487d622cbf66cef65449,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:18:20,subway_on,453876.0,9b8039eb8b64050cfb65c17c6ddb5c80,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:02:25,subway_off,453876.0,9b8039eb8b64050cfb65c17c6ddb5c80,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:29:12,subway_on,453887.0,97a2c0883efb171914b92cd39a60cf14,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:17:28,subway_off,453887.0,97a2c0883efb171914b92cd39a60cf14,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:45:48,subway_on,453889.0,a64d2906fd4cb925134b432a7cfed99e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:31:59,subway_off,453889.0,a64d2906fd4cb925134b432a7cfed99e,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:31:50,subway_on,453890.0,5d4a0d81c50fc224672917a2afe2bb32,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:18:29,subway_off,453890.0,5d4a0d81c50fc224672917a2afe2bb32,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:13:52,subway_on,453891.0,85b809c31388a0f4f75dfa5f6036679a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:56:49,subway_off,453891.0,85b809c31388a0f4f75dfa5f6036679a,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:06:48,subway_on,453896.0,4e340bf0e06eb2d4d5731f661d3d152e,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:56:00,subway_off,453896.0,4e340bf0e06eb2d4d5731f661d3d152e,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:12:08,subway_on,453897.0,89bfc77ea617cd9e7210a4e8687d9130,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:59:46,subway_off,453897.0,89bfc77ea617cd9e7210a4e8687d9130,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:53:56,subway_on,453924.0,304bdab7d738e3397ee6d07eb11819a0,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:38:14,subway_off,453924.0,304bdab7d738e3397ee6d07eb11819a0,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:47:46,subway_on,453945.0,454d392c45b1f6cc601dda0c13e3818c,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:42:34,subway_off,453945.0,454d392c45b1f6cc601dda0c13e3818c,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:34:30,subway_on,453962.0,f15e1ea8382cb4b687986e19f63c2413,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:28:15,subway_off,453962.0,f15e1ea8382cb4b687986e19f63c2413,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:46:36,subway_on,453988.0,2f62db5d7ce523f1f97bd2c0e994ba53,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:32:21,subway_off,453988.0,2f62db5d7ce523f1f97bd2c0e994ba53,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:03:52,subway_on,454005.0,32739292df5927de15f35c89191bb250,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:50:36,subway_off,454005.0,32739292df5927de15f35c89191bb250,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:16:24,subway_on,454030.0,c2589a4dccd6df7b24affc62de1eb533,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:59:40,subway_off,454030.0,c2589a4dccd6df7b24affc62de1eb533,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:52:22,subway_on,454072.0,affe8530087e27deeffc275bad0aa130,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:38:37,subway_off,454072.0,affe8530087e27deeffc275bad0aa130,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:44:20,subway_on,454086.0,f51815da5d105f1ebc1e55b274a2fdf2,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:32:37,subway_off,454086.0,f51815da5d105f1ebc1e55b274a2fdf2,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:47:06,subway_on,454105.0,08c5602bad8cf83127a3e21d7bcd7c8a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:39:50,subway_off,454105.0,08c5602bad8cf83127a3e21d7bcd7c8a,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:03:28,subway_on,454126.0,f03f03a25b2bb29062c46fe7f35fc6bd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:55:41,subway_off,454126.0,f03f03a25b2bb29062c46fe7f35fc6bd,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:55:06,subway_on,454128.0,461fc9409ae5a44c7a71ffaa9336905d,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:48:36,subway_off,454128.0,461fc9409ae5a44c7a71ffaa9336905d,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:34:08,subway_on,454157.0,43e6fa3f09b217b64673ef4092d52905,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:24:43,subway_off,454157.0,43e6fa3f09b217b64673ef4092d52905,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:35:02,subway_on,454163.0,3ca38a798e4a47bb9aacc12348bc8511,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:25:33,subway_off,454163.0,3ca38a798e4a47bb9aacc12348bc8511,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:22:54,subway_on,454220.0,9464746991dea4fd1ae07d55825dc813,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:14:42,subway_off,454220.0,9464746991dea4fd1ae07d55825dc813,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:02:12,subway_on,454226.0,3f626182bc772ee044ec10c4003a8a8d,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:53:14,subway_off,454226.0,3f626182bc772ee044ec10c4003a8a8d,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:36:16,subway_on,454241.0,6a8a188f93d4cee5a1854b9ea2f0edb6,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:25:27,subway_off,454241.0,6a8a188f93d4cee5a1854b9ea2f0edb6,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:05:58,subway_on,454268.0,bd39e5d4d561c03a5856e1da701fff79,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:55:42,subway_off,454268.0,bd39e5d4d561c03a5856e1da701fff79,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:21:38,subway_on,454300.0,f70e8238f9f0603e3b435207f462c18d,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:07:59,subway_off,454300.0,f70e8238f9f0603e3b435207f462c18d,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:29:40,subway_on,454314.0,699f3c14037b43b9f75749042d924658,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:17:36,subway_off,454314.0,699f3c14037b43b9f75749042d924658,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:38:48,subway_on,454338.0,4c3079659d0598c16c59293bacfb5579,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:28:17,subway_off,454338.0,4c3079659d0598c16c59293bacfb5579,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:55:12,subway_on,454347.0,de8a2851ebae0cad4e6c9bc7c72e436b,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:44:00,subway_off,454347.0,de8a2851ebae0cad4e6c9bc7c72e436b,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:41:14,subway_on,454350.0,646e5b270b49aef7e5ae68d63c98c494,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:35:32,subway_off,454350.0,646e5b270b49aef7e5ae68d63c98c494,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:06:16,subway_on,454359.0,4e79a5fcea695c2d303b433eccd9a203,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:56:19,subway_off,454359.0,4e79a5fcea695c2d303b433eccd9a203,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 06:51:02,subway_on,454366.0,35485e598134feea1b65626420246cbd,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:34:25,subway_off,454366.0,35485e598134feea1b65626420246cbd,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 08:01:32,subway_on,454377.0,c2a98456a2c9ca7132d8d08a3361ea3a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:50:39,subway_off,454377.0,c2a98456a2c9ca7132d8d08a3361ea3a,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:03:10,subway_on,454382.0,b025aef2f5e878f87ca38bc68697491a,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 07:45:12,subway_off,454382.0,b025aef2f5e878f87ca38bc68697491a,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:43:30,subway_on,454393.0,d3a94a6d805a26f6ae7f8b97d01aeec3,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:35:31,subway_off,454393.0,d3a94a6d805a26f6ae7f8b97d01aeec3,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:38:22,subway_on,454399.0,fc39576c113c970e92837eb70eae3b68,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:31:38,subway_off,454399.0,fc39576c113c970e92837eb70eae3b68,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:57:28,subway_on,454405.0,ed5d4d1ebe23c3492ca88a64a17128e8,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:47:34,subway_off,454405.0,ed5d4d1ebe23c3492ca88a64a17128e8,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:47:08,subway_on,454455.0,2ca458d101a6adcaccb70f53a1a6a5c5,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:38:42,subway_off,454455.0,2ca458d101a6adcaccb70f53a1a6a5c5,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:52:22,subway_on,454463.0,cb877fa48f891bf840cdba11e68fe0d1,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:45:03,subway_off,454463.0,cb877fa48f891bf840cdba11e68fe0d1,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:46:58,subway_on,454464.0,d47ea8f8cfb6dc23e380f21a430a11e4,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:32:31,subway_off,454464.0,d47ea8f8cfb6dc23e380f21a430a11e4,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:19:46,subway_on,454473.0,0fb6a85eda478ed4c90b1ba410d99dc4,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:05:23,subway_off,454473.0,0fb6a85eda478ed4c90b1ba410d99dc4,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:24:02,subway_on,454489.0,d8e6642a234979c435dc5663daede315,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:08:25,subway_off,454489.0,d8e6642a234979c435dc5663daede315,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:39:26,subway_on,454501.0,cdb22050126c9fa8773f2865c72104e1,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:28:15,subway_off,454501.0,cdb22050126c9fa8773f2865c72104e1,1
1452,cbb639ab400b04e522cfc47584a3702f,清湖,2016-09-26 07:18:22,subway_on,454529.0,be1a32957901350a0dee583f483094ad,0
1392,e1f04bd9880058107e2b77b92342a2e5,车公庙站,2016-09-26 08:05:19,subway_off,454529.0,be1a32957901350a0dee583f483094ad,1
